DY,MO,HR,solar radiation,module_temp,wind direction,wind speed,power
26,7,6,32.235,26.26,5.56,5.1,14.729
26,7,7,115.803,28.244,6.58,5.8,54.802
26,7,8,111.377,28.708,7.3,6.1,51.837
26,7,9,197.262,30.687,7.53,6.2,92.411
26,7,10,161.297,30.766,7.43,6.1,74.624
26,7,11,146.41,31.088,6.91,5.9,67.272
26,7,12,124.159,30.909,6.32,5.6,56.761
26,7,13,123.848,31.031,5.81,5.1,56.839
26,7,14,67.571,29.959,5.5,4.5,30.586
26,7,15,27.524,28.777,5.22,3.7,12.149
26,7,16,42.69,28.457,4.94,2.7,19.569
26,7,17,4.726,26.627,4.05,2.2,1.867
26,7,18,0.0,0.0,3.49,2.4,0.0
27,7,6,34.135,27.387,4.32,4.0,15.559
27,7,7,139.428,30.673,4.73,4.6,65.825
27,7,8,298.456,34.315,4.47,5.0,140.963
27,7,9,534.317,39.209,4.08,5.1,249.47
27,7,10,671.769,42.415,3.95,5.0,309.457
27,7,11,700.705,43.471,3.93,4.9,320.988
27,7,12,721.611,44.559,4.01,4.6,330.2
27,7,13,715.376,45.211,4.13,4.2,329.014
27,7,14,397.998,39.327,4.26,3.7,186.454
27,7,15,321.843,37.95,4.31,3.0,152.532
27,7,16,191.373,34.218,4.17,2.3,86.005
27,7,17,43.013,29.144,3.65,1.8,18.369
27,7,18,0.0,0.0,2.89,1.6,0.0
28,7,6,74.146,28.314,2.9,3.1,34.888
28,7,7,117.763,30.306,3.23,3.6,55.303
28,7,8,141.257,31.906,2.96,3.8,65.502
28,7,9,337.018,37.233,2.56,3.6,156.455
28,7,10,491.111,41.783,2.32,3.3,224.94
28,7,11,531.875,43.795,2.27,2.9,241.981
28,7,12,347.687,40.137,2.33,2.5,159.005
28,7,13,656.039,48.806,2.49,2.2,296.265
28,7,14,500.141,45.469,2.8,1.8,230.071
28,7,15,393.58,42.662,2.91,1.5,184.412
28,7,16,211.014,36.367,2.56,1.2,92.664
28,7,17,41.651,29.841,2.54,1.0,17.359
28,7,18,0.0,0.0,2.05,1.1,0.0
29,7,6,187.556,32.809,4.11,2.3,84.203
29,7,7,406.708,39.083,4.45,2.8,193.705
29,7,8,509.841,42.338,4.28,2.9,237.722
29,7,9,577.99,44.389,4.3,3.0,264.897
29,7,10,568.506,45.003,4.32,2.8,258.002
29,7,11,722.015,49.222,4.28,2.7,323.219
29,7,12,701.267,49.453,4.3,2.5,314.059
29,7,13,657.61,49.248,4.45,2.2,296.429
29,7,14,562.767,47.377,4.43,1.9,258.035
29,7,15,389.482,42.665,4.12,1.6,182.537
29,7,16,85.77,32.557,4.03,1.4,39.698
29,7,17,4.726,28.761,4.0,1.1,1.837
29,7,18,0.0,0.0,3.52,1.1,0.0
30,7,6,99.033,29.439,4.4,2.3,46.97
30,7,7,245.296,33.949,5.1,2.8,116.808
30,7,8,414.621,38.477,5.78,3.2,194.791
30,7,9,557.829,42.094,6.54,3.4,257.711
30,7,10,735.333,46.727,7.1,3.3,333.589
30,7,11,684.218,46.177,7.37,3.1,309.807
30,7,12,506.117,42.385,7.41,2.9,231.409
30,7,13,461.382,41.231,7.34,2.8,212.627
30,7,14,443.628,40.73,7.02,2.5,207.17
30,7,15,65.575,30.275,6.53,2.2,29.993
30,7,16,12.311,27.955,5.8,1.9,5.31
30,7,17,8.513,27.243,4.97,1.9,3.443
30,7,18,0.0,0.0,4.61,2.2,0.0
31,7,6,56.013,28.402,3.63,1.4,26.026
31,7,7,156.399,32.414,3.56,1.4,73.63
31,7,8,376.939,40.356,3.81,1.4,175.108
31,7,9,643.114,48.549,4.42,1.6,290.619
31,7,10,671.59,49.021,4.83,1.8,301.192
31,7,11,652.769,47.888,4.87,2.0,293.488
31,7,12,746.573,49.73,4.52,2.2,334.902
31,7,13,428.17,40.814,3.99,2.3,197.317
31,7,14,490.458,42.724,3.56,2.1,227.891
31,7,15,312.972,38.001,3.44,1.8,148.214
31,7,16,184.514,34.179,3.2,1.3,82.865
31,7,17,4.726,27.465,3.09,1.0,1.844
31,7,18,0.0,0.0,2.8,0.8,0.0
1,8,6,95.13,28.042,4.94,3.9,45.337
1,8,7,148.387,30.403,5.42,4.7,70.309
1,8,8,206.928,32.583,5.7,5.3,97.145
1,8,9,199.337,33.368,7.36,5.5,92.382
1,8,10,423.249,37.989,7.72,5.2,196.146
1,8,11,310.919,36.85,6.99,4.8,143.312
1,8,12,267.63,36.44,6.69,4.4,123.174
1,8,13,359.091,38.364,6.41,4.2,166.411
1,8,14,121.333,33.46,6.26,3.9,55.532
1,8,15,77.963,31.867,6.43,3.2,35.693
1,8,16,12.311,29.116,6.71,2.5,5.278
1,8,17,4.726,27.727,7.19,2.2,1.837
1,8,18,0.0,0.0,7.7,2.4,0.0
2,8,6,34.134,26.807,8.38,3.8,15.604
2,8,7,254.09,32.487,8.91,4.3,121.985
2,8,8,511.944,38.397,9.38,4.8,242.638
2,8,9,672.022,42.196,9.65,4.9,312.331
2,8,10,742.293,44.562,9.7,4.7,339.824
2,8,11,776.014,46.047,9.73,4.5,352.662
2,8,12,763.422,46.315,9.83,4.3,347.369
2,8,13,661.508,44.537,9.92,4.1,304.191
2,8,14,535.318,42.046,9.92,3.8,250.365
2,8,15,329.924,37.589,9.67,3.2,156.773
2,8,16,88.641,31.257,9.45,2.3,41.142
2,8,17,4.726,27.737,9.49,1.8,1.833
2,8,18,0.0,0.0,9.58,2.0,0.0
3,8,6,127.704,28.857,8.27,4.6,60.532
3,8,7,214.517,31.724,8.37,5.3,102.601
3,8,8,384.65,35.727,9.28,5.5,182.281
3,8,9,630.236,41.108,10.1,5.3,293.474
3,8,10,401.0,38.086,10.47,5.0,185.925
3,8,11,607.236,42.641,10.52,4.6,278.312
3,8,12,675.232,44.614,10.45,4.3,308.282
3,8,13,638.062,44.352,10.36,4.0,293.291
3,8,14,517.824,41.843,10.02,3.7,242.035
3,8,15,345.492,38.307,9.56,3.0,163.936
3,8,16,100.338,31.704,9.46,2.2,45.719
3,8,17,4.726,27.937,9.36,1.8,1.826
3,8,18,0.0,0.0,8.9,1.8,0.0
4,8,6,159.806,29.958,8.07,4.3,74.802
4,8,7,359.102,34.885,8.45,4.9,173.057
4,8,8,524.313,38.872,8.8,5.1,248.537
4,8,9,667.823,42.62,9.26,4.9,309.714
4,8,10,678.229,43.794,9.68,4.7,310.791
4,8,11,770.893,46.448,9.95,4.4,349.792
4,8,12,709.27,45.962,9.94,4.2,322.673
4,8,13,719.645,46.599,9.7,4.0,329.244
4,8,14,577.058,43.892,9.45,3.7,268.557
4,8,15,397.663,40.179,9.01,3.1,188.11
4,8,16,194.833,34.846,8.23,2.2,89.733
4,8,17,32.106,29.15,7.53,1.7,13.563
4,8,18,0.0,0.0,7.3,1.8,0.0
5,8,6,190.184,31.056,4.69,3.7,88.223
5,8,7,305.845,34.486,5.28,4.3,146.75
5,8,8,378.889,36.87,6.48,4.5,178.633
5,8,9,681.799,43.319,6.82,4.5,315.6
5,8,10,773.531,45.918,6.87,4.2,352.744
5,8,11,827.743,48.021,6.94,3.8,373.841
5,8,12,815.464,48.921,7.04,3.3,367.623
5,8,13,620.394,45.389,7.14,2.8,283.713
5,8,14,526.779,43.719,7.2,2.4,244.602
5,8,15,128.68,32.954,7.07,2.1,60.039
5,8,16,15.154,28.846,6.5,1.8,6.58
5,8,17,4.726,27.543,5.3,1.6,1.818
5,8,18,0.0,0.0,3.73,1.8,0.0
6,8,6,95.439,28.236,5.08,3.3,45.44
6,8,7,167.9,30.573,6.7,3.6,79.917
6,8,8,223.474,32.699,8.34,3.8,105.181
6,8,9,224.158,33.572,8.79,3.7,104.251
6,8,10,186.376,33.163,8.93,3.4,85.862
6,8,11,435.529,38.964,8.89,3.1,200.857
6,8,12,455.459,39.501,8.73,3.0,210.161
6,8,13,444.173,38.783,8.58,3.1,206.596
6,8,14,455.955,38.588,8.45,3.1,214.961
6,8,15,257.144,33.738,8.06,2.8,122.872
6,8,16,42.689,27.817,7.35,2.4,19.637
6,8,17,19.902,26.602,6.3,2.5,8.288
6,8,18,0.0,0.0,4.93,2.8,0.0
7,8,6,10.415,26.041,5.28,3.1,4.498
7,8,7,21.823,27.087,6.04,3.3,9.608
7,8,8,151.479,30.217,6.53,3.8,71.013
7,8,9,488.166,36.972,6.74,4.2,229.547
7,8,10,661.684,40.081,6.63,4.4,307.558
7,8,11,511.131,37.226,6.29,4.4,238.365
7,8,12,650.462,40.191,5.93,4.1,302.089
7,8,13,460.771,36.812,5.58,3.7,216.436
7,8,14,282.591,33.286,5.22,3.4,133.995
7,8,15,141.053,30.097,4.78,3.2,66.828
7,8,16,111.287,29.202,4.44,3.2,50.889
7,8,17,19.291,26.837,3.79,3.1,7.926
7,8,18,0.0,0.0,3.03,2.8,0.0
8,8,6,17.998,27.09,4.63,3.5,7.957
8,8,7,94.115,29.587,5.25,4.0,43.923
8,8,8,185.546,32.206,6.08,4.4,86.92
8,8,9,433.782,37.362,6.93,4.8,202.969
8,8,10,434.521,37.873,7.05,5.0,202.218
8,8,11,183.132,33.687,6.75,5.0,83.997
8,8,12,310.798,36.052,6.42,4.8,144.11
8,8,13,352.514,36.973,6.19,4.6,164.21
8,8,14,483.044,39.804,5.98,4.2,227.197
8,8,15,38.925,30.741,5.59,3.5,17.338
8,8,16,11.362,29.176,5.27,2.8,4.85
8,8,17,4.726,27.917,4.77,2.6,1.806
8,8,18,0.0,27.0,4.19,3.1,0.0
9,8,6,48.397,25.919,3.84,3.1,22.594
9,8,7,78.913,28.089,4.32,3.2,36.789
9,8,8,112.369,30.28,5.17,3.1,51.986
9,8,9,246.01,34.732,5.58,3.0,114.248
9,8,10,325.962,37.95,5.63,2.8,150.027
9,8,11,612.486,46.391,5.51,2.6,276.281
9,8,12,625.878,47.343,5.42,2.6,282.35
9,8,13,378.357,41.428,5.42,2.5,173.273
9,8,14,504.461,44.295,5.33,2.5,233.435
9,8,15,433.664,42.158,5.02,2.3,205.127
9,8,16,202.717,35.119,4.55,1.9,89.044
9,8,17,31.064,29.045,3.91,1.5,12.41
9,8,18,0.0,27.3,2.89,1.6,0.0
10,8,6,17.998,27.223,3.65,3.0,7.952
10,8,7,108.37,30.579,4.14,3.4,50.678
10,8,8,236.436,34.34,5.04,3.7,110.795
10,8,9,383.468,38.377,5.16,3.8,177.91
10,8,10,631.319,44.076,4.84,3.9,288.424
10,8,11,465.951,41.255,4.47,3.8,213.306
10,8,12,251.792,37.222,4.22,3.6,115.287
10,8,13,600.305,44.93,4.07,3.4,274.862
10,8,14,537.909,43.688,4.0,3.1,250.097
10,8,15,305.045,38.274,3.89,2.6,144.23
10,8,16,161.721,34.025,3.55,2.0,73.838
10,8,17,30.273,29.231,2.91,1.5,12.514
10,8,18,0.0,27.6,2.23,1.5,0.0
11,8,6,157.352,32.083,3.23,1.7,72.119
11,8,7,362.76,40.632,3.63,1.3,171.129
11,8,8,322.72,41.562,3.82,0.9,148.375
11,8,9,527.636,51.355,3.97,0.6,234.295
11,8,10,538.205,52.851,3.88,0.5,236.319
11,8,11,744.721,60.027,3.46,0.7,318.511
11,8,12,705.468,56.699,3.06,1.0,306.424
11,8,13,495.003,48.368,2.84,1.2,222.29
11,8,14,135.591,35.833,2.56,1.4,61.779
11,8,15,298.663,40.273,2.57,1.5,139.883
11,8,16,29.898,30.884,2.63,1.3,13.284
11,8,17,4.726,28.96,2.55,1.1,1.765
11,8,18,0.0,28.0,2.14,1.2,0.0
12,8,6,113.545,31.325,3.78,1.2,53.459
12,8,7,159.636,34.139,4.32,1.0,74.722
12,8,8,205.477,36.533,4.56,1.0,94.875
12,8,9,245.645,38.315,4.62,1.1,112.414
12,8,10,594.146,50.261,4.39,1.2,264.192
12,8,11,701.201,53.588,4.12,1.3,307.881
12,8,12,689.934,52.814,3.92,1.4,304.541
12,8,13,437.508,44.151,3.91,1.5,199.322
12,8,14,358.224,40.953,4.0,1.6,165.796
12,8,15,254.326,37.103,3.88,1.6,119.941
12,8,16,44.922,29.844,3.63,1.4,20.437
12,8,17,5.672,27.792,3.07,1.1,2.163
12,8,18,0.0,27.1,2.4,1.2,0.0
13,8,6,77.642,28.338,2.78,3.3,36.641
13,8,7,193.433,31.496,3.47,3.8,92.327
13,8,8,201.701,32.531,3.89,4.0,94.665
13,8,9,513.024,39.498,4.27,4.1,239.14
13,8,10,458.062,38.85,4.17,4.3,212.106
13,8,11,737.083,44.696,3.82,4.3,336.4
13,8,12,660.438,43.53,3.41,4.3,302.742
13,8,13,414.991,38.98,2.91,4.0,192.531
13,8,14,449.163,39.846,2.49,3.6,210.867
13,8,15,296.81,36.664,2.24,3.0,141.2
13,8,16,151.213,32.767,2.11,2.3,67.883
13,8,17,29.684,28.64,2.08,1.8,11.595
13,8,18,0.0,27.3,1.82,2.0,0.0
14,8,6,116.811,29.109,2.77,3.3,55.464
14,8,7,311.298,34.254,3.45,3.3,149.846
14,8,8,393.008,36.947,3.97,3.3,185.673
14,8,9,570.506,42.313,4.3,3.0,263.586
14,8,10,702.659,47.395,4.19,2.5,317.815
14,8,11,803.015,51.774,4.02,2.1,356.647
14,8,12,798.438,51.766,3.82,2.1,355.659
14,8,13,542.698,44.523,3.67,2.1,248.166
14,8,14,262.069,36.614,3.62,2.1,122.147
14,8,15,25.619,29.737,3.51,1.9,11.235
14,8,16,168.894,33.425,3.34,1.6,76.542
14,8,17,29.3,28.574,3.08,1.6,11.807
14,8,18,0.0,27.4,2.54,2.0,0.0
15,8,6,58.873,29.218,3.63,3.3,27.327
15,8,7,241.544,33.819,4.34,3.9,115.22
15,8,8,508.987,39.475,4.91,4.3,240.17
15,8,9,601.095,41.355,4.65,4.6,279.321
15,8,10,607.807,41.811,4.19,4.7,279.992
15,8,11,773.557,45.31,3.93,4.6,352.589
15,8,12,789.413,46.517,3.77,4.3,359.234
15,8,13,184.399,35.077,3.68,4.0,84.651
15,8,14,133.81,33.882,3.65,3.5,61.448
15,8,15,275.968,37.118,3.62,2.7,130.635
15,8,16,83.451,31.603,3.4,2.1,38.343
15,8,17,3.78,28.706,2.86,1.9,1.385
15,8,18,0.0,28.3,2.34,2.0,0.0
16,8,6,38.885,27.54,3.01,4.4,17.834
16,8,7,162.682,31.026,3.78,4.8,77.31
16,8,8,314.287,35.035,4.73,4.8,148.384
16,8,9,181.817,33.793,5.01,4.7,83.841
16,8,10,421.086,39.022,4.68,4.6,194.388
16,8,11,640.982,43.719,4.17,4.5,292.709
16,8,12,669.672,44.534,3.85,4.4,305.867
16,8,13,596.43,43.124,3.71,4.3,275.154
16,8,14,386.181,38.72,3.72,4.1,181.19
16,8,15,183.595,34.209,3.8,3.6,86.51
16,8,16,51.253,30.505,3.69,3.0,23.5
16,8,17,11.357,28.669,3.34,2.8,4.385
16,8,18,0.0,27.8,2.62,3.0,0.0
17,8,6,152.852,31.633,3.04,2.3,70.41
17,8,7,311.473,37.418,3.18,2.1,148.233
17,8,8,469.522,43.109,2.73,2.0,217.601
17,8,9,389.84,42.292,2.89,1.8,178.401
17,8,10,657.098,51.21,3.16,1.7,291.865
17,8,11,720.26,54.062,3.25,1.6,315.873
17,8,12,392.783,44.912,3.08,1.4,176.603
17,8,13,469.841,47.75,2.97,1.3,211.047
17,8,14,540.556,50.816,2.97,1.1,244.176
17,8,15,296.002,42.448,2.69,0.9,137.655
17,8,16,10.414,31.4,2.35,0.7,4.373
17,8,17,3.78,30.345,2.24,0.6,1.364
17,8,18,0.0,29.5,2.07,0.5,0.0
18,8,6,9.467,27.412,1.78,1.3,4.039
18,8,7,154.822,33.864,2.15,0.8,72.583
18,8,8,451.529,48.461,1.81,0.3,204.275
18,8,9,570.005,54.96,1.76,0.2,249.637
18,8,10,659.912,57.655,2.2,0.4,284.999
18,8,11,765.306,60.638,2.6,0.6,326.68
18,8,12,778.67,60.551,2.71,0.7,333.588
18,8,13,677.515,56.632,2.74,0.7,296.481
18,8,14,495.698,48.931,2.63,0.8,224.979
18,8,15,90.793,33.393,2.36,0.9,41.731
18,8,16,90.615,32.747,1.77,0.8,40.517
18,8,17,24.035,29.514,1.17,0.6,9.366
18,8,18,0.0,28.1,0.88,0.7,0.0
19,8,6,197.415,31.968,2.04,2.2,89.176
19,8,7,400.167,38.37,2.6,2.2,191.8
19,8,8,604.397,44.162,3.04,2.4,282.004
19,8,9,723.75,47.575,3.68,2.5,329.867
19,8,10,803.193,49.973,4.33,2.5,360.534
19,8,11,822.188,51.138,4.85,2.4,366.513
19,8,12,796.607,51.181,5.27,2.3,355.793
19,8,13,683.754,49.315,5.51,2.0,309.016
19,8,14,314.901,39.522,5.6,1.7,146.159
19,8,15,145.962,34.279,5.36,1.5,68.229
19,8,16,14.203,29.479,4.82,1.2,6.129
19,8,17,3.78,28.423,4.11,1.2,1.345
19,8,18,0.0,27.8,3.27,1.4,0.0
20,8,6,83.196,29.358,2.44,2.7,39.039
20,8,7,60.806,30.049,3.48,2.9,27.782
20,8,8,137.717,32.962,4.12,3.1,63.553
20,8,9,311.511,37.623,4.24,3.2,144.088
20,8,10,424.24,40.875,4.16,3.0,194.381
20,8,11,595.865,45.659,4.17,2.8,269.563
20,8,12,625.286,46.379,4.06,2.8,282.957
20,8,13,563.053,44.567,3.79,2.9,257.842
20,8,14,369.064,39.829,3.35,2.8,171.992
20,8,15,266.754,37.035,2.89,2.5,126.336
20,8,16,111.083,32.199,2.42,2.0,49.813
20,8,17,9.461,28.182,1.75,1.6,3.57
20,8,18,0.0,27.2,1.51,1.5,0.0
21,8,6,196.58,30.54,2.43,3.0,89.325
21,8,7,187.705,30.825,2.94,3.4,89.999
21,8,8,488.272,37.724,2.72,3.7,231.859
21,8,9,285.945,34.162,2.62,3.7,133.906
21,8,10,591.488,41.413,2.74,3.5,273.001
21,8,11,666.668,43.785,2.75,3.3,304.763
21,8,12,650.571,43.671,2.66,3.2,298.065
21,8,13,598.97,42.685,2.56,3.0,276.998
21,8,14,437.469,39.08,2.42,2.7,205.856
21,8,15,285.088,35.484,2.21,2.3,136.192
21,8,16,158.584,31.804,1.93,1.8,71.916
21,8,17,22.079,27.189,1.48,1.3,8.205
21,8,18,0.0,26.1,1.33,1.3,0.0
22,8,6,87.379,27.194,2.92,3.5,41.529
22,8,7,58.902,27.448,3.33,4.2,27.194
22,8,8,126.019,29.781,3.34,4.4,58.76
22,8,9,146.745,31.167,3.2,4.4,67.859
22,8,10,305.766,34.759,3.23,4.4,142.363
22,8,11,361.219,36.101,3.26,4.4,167.823
22,8,12,385.053,36.654,3.32,4.4,179.154
22,8,13,530.135,39.249,3.28,4.3,247.713
22,8,14,393.756,36.371,3.29,4.1,186.729
22,8,15,37.967,28.696,3.27,3.7,17.092
22,8,16,161.387,30.769,2.87,2.8,73.538
22,8,17,21.439,26.475,2.56,2.0,7.996
22,8,18,0.0,25.4,2.06,1.7,0.0
23,8,6,68.32,27.295,2.69,3.9,32.211
23,8,7,178.342,30.678,3.63,4.2,85.152
23,8,8,171.225,31.674,4.67,4.1,80.219
23,8,9,207.725,33.503,5.2,3.9,96.423
23,8,10,422.11,38.89,5.27,3.7,195.004
23,8,11,404.144,39.241,5.32,3.6,185.994
23,8,12,500.375,41.686,5.33,3.6,229.81
23,8,13,544.541,42.924,5.32,3.5,251.012
23,8,14,495.808,41.854,5.11,3.3,232.079
23,8,15,195.954,34.84,4.62,2.7,92.445
23,8,16,190.415,34.146,4.07,2.0,82.815
23,8,17,23.072,28.593,3.2,1.4,8.131
23,8,18,0.0,27.4,2.3,1.4,0.0
24,8,6,11.361,26.519,3.31,4.3,4.919
24,8,7,142.286,29.998,4.1,4.4,67.498
24,8,8,312.35,34.406,4.95,4.4,147.845
24,8,9,246.071,34.178,5.35,4.5,114.585
24,8,10,351.615,36.734,5.55,4.5,163.058
24,8,11,479.129,39.424,5.63,4.4,221.202
24,8,12,411.227,38.264,5.52,4.2,190.388
24,8,13,457.515,39.167,5.28,3.9,212.954
24,8,14,361.203,36.871,4.89,3.6,170.382
24,8,15,193.766,32.827,4.25,3.3,92.253
24,8,16,50.303,29.003,3.64,2.9,23.204
24,8,17,12.52,27.6,3.18,2.6,4.528
24,8,18,0.0,26.9,2.47,2.7,0.0
25,8,6,29.383,26.075,3.34,4.2,13.387
25,8,7,20.871,26.385,3.7,4.6,9.208
25,8,8,66.606,27.678,4.11,4.9,30.479
25,8,9,70.53,28.299,4.64,5.2,31.987
25,8,10,249.762,31.69,4.99,5.3,117.054
25,8,11,364.481,33.888,5.22,5.2,170.949
25,8,12,478.182,36.027,5.28,5.1,224.338
25,8,13,514.166,36.79,5.31,4.9,242.535
25,8,14,117.195,29.657,5.34,4.6,54.567
25,8,15,24.665,27.681,5.09,4.2,10.926
25,8,16,17.046,27.143,4.55,4.0,7.515
25,8,17,4.824,26.492,3.71,4.0,1.671
25,8,18,0.0,26.2,2.7,4.1,0.0
26,8,6,17.048,25.634,3.87,4.2,7.573
26,8,7,24.669,26.455,4.6,4.6,10.973
26,8,8,79.956,28.233,5.31,4.8,36.8
26,8,9,327.192,33.205,5.49,5.0,154.409
26,8,10,449.692,35.832,5.35,5.0,210.701
26,8,11,474.635,36.671,5.04,4.9,221.775
26,8,12,376.408,35.227,4.74,4.8,176.299
26,8,13,414.51,36.215,4.58,4.6,194.765
26,8,14,41.829,29.213,4.58,4.2,18.621
26,8,15,22.765,28.385,4.33,3.6,10.011
26,8,16,29.381,27.891,3.8,3.0,13.269
26,8,17,5.673,26.633,3.27,2.7,1.939
26,8,18,0.0,26.1,2.41,3.0,0.0
27,8,6,18.945,26.545,4.13,3.0,8.423
27,8,7,20.871,27.744,4.91,2.4,9.148
27,8,8,77.811,30.626,5.86,1.7,35.4
27,8,9,430.543,42.149,6.2,1.7,197.426
27,8,10,372.511,40.627,6.31,2.0,170.403
27,8,11,158.413,35.243,6.16,2.1,71.81
27,8,12,90.754,33.739,5.84,2.0,40.46
27,8,13,321.149,40.387,5.44,1.9,147.155
27,8,14,285.06,39.43,5.09,1.7,131.997
27,8,15,240.937,37.769,4.83,1.5,113.683
27,8,16,12.307,29.615,4.37,1.2,5.265
27,8,17,2.835,28.398,3.63,0.9,0.928
27,8,18,0.0,27.8,2.81,0.9,0.0
28,8,6,17.048,26.638,4.16,2.5,7.536
28,8,7,56.044,28.489,4.47,2.3,25.701
28,8,8,175.51,33.03,5.3,2.1,81.802
28,8,9,290.442,37.338,5.62,2.0,134.236
28,8,10,221.843,36.136,5.25,1.9,101.642
28,8,11,248.612,36.898,4.79,1.9,113.853
28,8,12,410.119,41.081,4.48,2.0,187.745
28,8,13,377.666,39.678,4.31,2.1,174.473
28,8,14,162.429,33.472,4.2,2.1,75.448
28,8,15,141.407,32.509,3.97,2.1,66.59
28,8,16,37.934,29.131,3.59,2.2,17.246
28,8,17,6.62,27.651,3.05,2.8,2.201
28,8,18,0.0,27.0,2.35,3.5,0.0
29,8,6,40.397,25.79,2.81,3.4,18.685
29,8,7,87.49,27.962,3.64,3.6,41.038
29,8,8,330.152,34.207,4.49,3.6,156.731
29,8,9,196.405,32.357,4.95,3.6,91.454
29,8,10,445.57,38.522,4.85,3.6,206.521
29,8,11,315.836,36.276,4.51,3.7,146.296
29,8,12,156.092,33.302,4.09,3.8,71.436
29,8,13,565.732,42.018,3.71,3.7,262.283
29,8,14,466.695,39.728,3.49,3.6,220.131
29,8,15,97.126,31.169,3.23,3.3,45.315
29,8,16,156.264,31.527,2.75,2.8,69.637
29,8,17,15.407,27.062,2.44,2.5,5.096
29,8,18,0.0,25.9,2.01,2.6,0.0
30,8,6,66.736,26.87,2.86,3.4,31.478
30,8,7,26.568,27.074,3.13,3.5,11.829
30,8,8,174.855,31.453,3.63,3.7,82.069
30,8,9,166.747,32.275,3.59,3.9,77.275
30,8,10,625.644,42.55,3.11,3.8,287.689
30,8,11,675.093,44.41,2.69,3.5,308.098
30,8,12,681.389,45.529,2.37,3.1,310.534
30,8,13,623.384,44.871,2.09,2.8,286.397
30,8,14,266.124,36.273,1.72,2.6,124.829
30,8,15,340.094,38.089,1.24,2.4,162.304
30,8,16,8.517,28.446,0.82,1.9,3.592
30,8,17,1.889,27.255,0.68,1.5,0.562
30,8,18,0.0,26.7,0.83,1.7,0.0
31,8,6,10.414,26.049,2.07,2.9,4.499
31,8,7,70.329,28.795,2.74,3.2,32.553
31,8,8,373.963,36.958,2.72,3.2,176.413
31,8,9,471.294,40.31,2.84,3.1,218.47
31,8,10,521.935,42.163,2.88,3.0,239.799
31,8,11,558.456,43.758,2.73,2.8,254.503
31,8,12,684.171,47.205,2.47,2.7,309.592
31,8,13,626.515,46.692,2.18,2.3,285.717
31,8,14,500.303,43.415,1.82,2.1,233.042
31,8,15,277.323,36.63,1.42,2.0,132.044
31,8,16,135.174,31.829,0.95,1.8,61.142
31,8,17,10.664,27.487,0.7,1.7,3.24
31,8,18,0.0,26.9,0.69,1.7,0.0
1,9,6,10.414,26.701,2.57,1.9,4.484
1,9,7,23.719,28.527,3.11,1.6,10.427
1,9,8,42.788,30.267,3.23,1.4,18.953
1,9,9,74.343,31.87,3.33,1.4,33.269
1,9,10,561.212,47.19,2.98,1.5,252.507
1,9,11,734.14,51.51,2.57,1.7,325.917
1,9,12,436.259,41.517,2.27,2.0,199.907
1,9,13,252.427,35.801,2.12,2.2,117.088
1,9,14,110.522,31.527,2.11,2.3,50.976
1,9,15,88.435,30.444,2.18,2.1,41.179
1,9,16,20.838,27.927,2.17,1.7,9.241
1,9,17,3.78,26.707,2.07,1.5,1.113
1,9,18,0.0,26.2,1.88,1.5,0.0
2,9,6,17.048,26.708,2.6,2.9,7.533
2,9,7,119.742,30.115,2.87,3.2,56.437
2,9,8,148.968,31.66,3.05,3.6,69.411
2,9,9,289.071,35.237,3.52,3.8,134.782
2,9,10,531.308,40.396,3.38,4.0,245.837
2,9,11,819.088,46.26,3.17,4.0,372.8
2,9,12,767.914,45.497,3.04,3.8,351.067
2,9,13,708.707,44.456,2.98,3.6,327.774
2,9,14,506.374,40.48,2.98,3.2,238.966
2,9,15,332.76,36.635,3.04,2.7,159.658
2,9,16,171.638,32.146,2.67,2.2,75.087
2,9,17,12.517,27.288,2.63,2.2,3.385
2,9,18,0.0,26.6,2.09,2.4,0.0
3,9,6,78.793,27.722,2.44,3.1,37.319
3,9,7,152.718,30.307,3.11,3.3,72.6
3,9,8,162.701,31.56,2.99,3.4,76.096
3,9,9,346.828,36.85,3.23,3.1,161.552
3,9,10,471.116,40.852,3.48,2.8,216.623
3,9,11,703.423,47.703,3.56,2.5,317.046
3,9,12,355.791,39.09,3.52,2.3,163.696
3,9,13,401.33,40.455,3.34,2.0,185.31
3,9,14,117.928,32.153,2.84,1.8,54.422
3,9,15,22.761,28.769,2.42,1.8,10.008
3,9,16,107.873,30.563,2.35,1.5,49.459
3,9,17,7.76,26.817,2.3,1.4,2.178
3,9,18,0.0,26.3,1.87,1.6,0.0
4,9,6,64.204,27.437,1.61,3.3,30.14
4,9,7,22.769,27.377,1.52,3.7,10.047
4,9,8,78.044,29.538,1.03,4.1,35.69
4,9,9,186.265,32.313,1.04,4.4,86.581
4,9,10,473.369,38.221,2.62,4.4,220.089
4,9,11,347.84,35.75,3.54,4.4,161.814
4,9,12,444.497,37.635,3.8,4.1,206.986
4,9,13,342.822,35.752,3.57,3.7,160.701
4,9,14,81.835,30.181,2.98,3.1,37.493
4,9,15,169.429,32.244,2.18,2.5,80.742
4,9,16,100.505,30.045,1.5,1.8,46.624
4,9,17,7.728,26.504,0.96,1.6,2.097
4,9,18,0.0,26.0,0.48,1.7,0.0
5,9,6,50.302,26.991,1.2,3.5,23.42
5,9,7,125.801,29.824,2.22,4.0,59.464
5,9,8,182.553,32.047,3.17,4.2,85.603
5,9,9,222.846,33.561,3.73,4.3,103.732
